id,rarity,generation,mainClass,subClass,statBoost1,statBoost2,profession,summons,maxSummons,soldPrice,timeStamp
102131,common,2,Wizard,Priest,STR,INT,mining,5,8,63,2022-01-26 00:58:55
58591,uncommon,2,Pirate,Pirate,END,VIT,foraging,3,4,60,2022-01-26 00:57:35
104101,common,2,Knight,Priest,DEX,END,foraging,3,3,41,2022-01-26 00:54:14
103305,common,3,DarkKnight,Pirate,AGI,WIS,mining,3,4,104,2022-01-26 00:53:14
100544,common,3,Knight,Priest,AGI,STR,fishing,7,7,53,2022-01-26 00:49:56
104157,common,3,Paladin,Pirate,AGI,INT,mining,0,0,104,2022-01-26 00:49:31
103463,uncommon,1,Knight,Pirate,LCK,LCK,gardening,7,10,95,2022-01-26 00:49:13
51235,uncommon,2,Pirate,Wizard,DEX,DEX,gardening,3,7,"45,9",2022-01-26 00:44:24
80828,uncommon,1,Wizard,Wizard,STR,STR,mining,5,10,44,2022-01-26 00:43:01
99729,rare,2,Wizard,Warrior,INT,INT,fishing,8,8,"79,9",2022-01-26 00:42:01
102052,rare,2,Wizard,Wizard,VIT,AGI,fishing,7,7,72,2022-01-26 00:41:29
103801,common,3,Archer,Thief,VIT,INT,mining,1,1,60,2022-01-26 00:40:15
80224,uncommon,4,Priest,Monk,DEX,END,gardening,1,1,68,2022-01-26 00:37:55
95175,common,2,Ninja,Monk,INT,LCK,fishing,5,5,113,2022-01-26 00:37:53
103452,common,4,Thief,Archer,AGI,VIT,mining,0,0,60,2022-01-26 00:37:49
25462,rare,1,Warrior,Monk,END,AGI,foraging,8,10,99,2022-01-26 00:34:28
103582,common,3,Wizard,Pirate,DEX,DEX,mining,5,5,55,2022-01-26 00:33:52
103973,common,4,Wizard,Monk,WIS,AGI,mining,5,5,55,2022-01-26 00:33:40
99667,common,2,Monk,Archer,AGI,END,foraging,6,6,42,2022-01-26 00:33:34
61812,common,4,Dragoon,Ninja,VIT,LCK,fishing,1,3,175,2022-01-26 00:32:34
9389,common,1,Monk,Knight,LCK,INT,foraging,3,10,45,2022-01-26 00:31:52
73135,common,1,Knight,Wizard,WIS,DEX,mining,0,10,"81,9",2022-01-26 00:25:32
66273,common,1,Monk,Wizard,WIS,STR,fishing,4,10,55,2022-01-26 00:25:04
99387,uncommon,1,Wizard,Warrior,VIT,WIS,fishing,7,10,"74,4",2022-01-26 00:23:41
92942,uncommon,4,Paladin,Warrior,STR,END,mining,0,0,198,2022-01-26 00:23:37
103922,common,2,Thief,Archer,VIT,VIT,foraging,8,8,"44,9",2022-01-26 00:22:41
99023,legendary,2,Wizard,Wizard,WIS,STR,foraging,5,6,225,2022-01-26 00:20:30
95170,uncommon,2,Priest,Pirate,WIS,LCK,gardening,6,8,75,2022-01-26 00:17:12
95017,common,2,Monk,Wizard,LCK,LCK,mining,6,8,80,2022-01-26 00:16:11
96317,common,2,Knight,Wizard,WIS,VIT,gardening,5,5,65,2022-01-26 00:15:08
62991,uncommon,1,Knight,Warrior,AGI,INT,foraging,4,10,"51,1",2022-01-26 00:14:59
103917,common,2,Warrior,Archer,INT,AGI,mining,8,9,103,2022-01-26 00:14:10
104143,common,2,Priest,Priest,INT,WIS,fishing,7,9,"41,25",2022-01-26 00:14:06
83796,common,2,Warrior,Warrior,END,VIT,foraging,5,8,45,2022-01-26 00:13:50
92410,common,3,Pirate,Wizard,DEX,LCK,fishing,6,6,51,2022-01-26 00:12:41
101382,rare,3,Archer,Priest,WIS,END,gardening,4,5,61,2022-01-26 00:09:58
65935,common,2,Paladin,Warrior,DEX,LCK,mining,0,0,99,2022-01-26 00:08:26
97869,common,4,Summoner,Wizard,END,AGI,gardening,2,2,58,2022-01-26 00:08:18
53562,common,4,Dragoon,Archer,AGI,STR,fishing,0,1,110,2022-01-26 00:07:46
79647,rare,1,Warrior,Priest,AGI,LCK,fishing,4,10,100,2022-01-26 00:01:38
98756,uncommon,2,Summoner,Monk,AGI,INT,fishing,2,4,74,2022-01-26 00:01:04
103922,common,2,Thief,Archer,VIT,VIT,foraging,8,8,40,2022-01-25 23:59:39
72791,common,2,Archer,DarkKnight,DEX,VIT,fishing,5,8,45,2022-01-25 23:57:54
93717,uncommon,1,Priest,Monk,WIS,STR,mining,7,10,75,2022-01-25 23:57:02
98092,uncommon,1,Warrior,Warrior,INT,WIS,fishing,5,10,49,2022-01-25 23:56:22
95043,uncommon,2,Wizard,Monk,END,AGI,gardening,5,8,57,2022-01-25 23:55:39
102273,uncommon,2,Warrior,Wizard,INT,AGI,foraging,3,3,48,2022-01-25 23:55:29
101425,legendary,1,Archer,Wizard,INT,STR,foraging,10,10,279,2022-01-25 23:53:45
74003,common,2,Knight,Monk,DEX,DEX,fishing,1,2,50,2022-01-25 23:51:07
94660,rare,1,Warrior,Knight,INT,VIT,foraging,7,10,111,2022-01-25 23:51:03
103975,uncommon,2,Priest,Priest,END,VIT,gardening,5,5,53,2022-01-25 23:48:20
80412,rare,2,Warrior,Priest,WIS,WIS,mining,6,6,130,2022-01-25 23:46:46
99340,uncommon,3,Thief,Warrior,VIT,DEX,mining,2,2,60,2022-01-25 23:46:16
80728,common,2,Warrior,Pirate,STR,INT,foraging,8,8,45,2022-01-25 23:45:54
103318,common,3,Knight,Wizard,WIS,INT,mining,6,6,"81,9",2022-01-25 23:44:03
96707,rare,2,Warrior,Monk,WIS,LCK,fishing,5,6,67,2022-01-25 23:43:44
95290,uncommon,2,Monk,Priest,INT,AGI,gardening,4,4,"50,6",2022-01-25 23:40:39
102927,common,6,Ninja,Ninja,LCK,WIS,foraging,2,2,60,2022-01-25 23:39:20
99835,common,2,Monk,Summoner,INT,INT,mining,6,6,60,2022-01-25 23:38:17
103855,uncommon,2,Monk,Wizard,AGI,LCK,gardening,7,9,59,2022-01-25 23:37:55
103198,uncommon,2,Priest,Priest,AGI,LCK,foraging,5,5,"49,5",2022-01-25 23:35:13
102167,common,2,Paladin,Priest,WIS,INT,mining,2,5,220,2022-01-25 23:35:09
8519,common,2,Wizard,Wizard,AGI,INT,foraging,3,6,69,2022-01-25 23:34:45
93769,rare,2,DarkKnight,Archer,VIT,END,fishing,3,5,190,2022-01-25 23:33:07
1646,rare,0,Monk,Wizard,STR,WIS,fishing,11,11,4250,2022-01-25 23:30:25
94436,uncommon,2,Priest,Archer,INT,STR,gardening,6,6,54,2022-01-25 23:28:15
100206,common,5,Archer,Warrior,AGI,END,fishing,1,1,35,2022-01-25 23:26:19
96190,rare,2,Archer,Wizard,AGI,INT,fishing,4,4,62,2022-01-25 23:25:11
84291,common,2,Warrior,Priest,INT,AGI,gardening,5,8,"43,5",2022-01-25 23:24:59
69656,common,2,Archer,Archer,WIS,LCK,gardening,2,2,50,2022-01-25 23:24:53
88050,common,4,Warrior,Dragoon,VIT,END,foraging,6,6,44,2022-01-25 23:24:41
67163,rare,2,Knight,Priest,LCK,DEX,gardening,6,6,70,2022-01-25 23:24:19
94980,common,4,Monk,Pirate,AGI,VIT,fishing,0,0,"47,88",2022-01-25 23:23:44
96978,common,3,Thief,Pirate,WIS,END,fishing,3,3,55,2022-01-25 23:23:11
101162,uncommon,2,Warrior,Archer,END,LCK,fishing,4,4,50,2022-01-25 23:20:23
70048,common,3,DarkKnight,Knight,INT,AGI,foraging,2,3,80,2022-01-25 23:18:29
20438,uncommon,3,Wizard,Pirate,AGI,LCK,gardening,4,6,85,2022-01-25 23:16:48
102970,common,2,Archer,Priest,VIT,DEX,fishing,7,8,"43,99",2022-01-25 23:16:34
2106,rare,1,Knight,Archer,LCK,DEX,mining,10,10,320,2022-01-25 23:13:15
103572,uncommon,5,Paladin,Priest,LCK,END,gardening,2,2,45,2022-01-25 23:12:24
100487,uncommon,7,Sage,Monk,AGI,DEX,fishing,0,0,155,2022-01-25 23:11:34
97787,common,4,Warrior,Wizard,DEX,END,gardening,5,6,40,2022-01-25 23:10:14
103892,common,1,Warrior,Warrior,AGI,INT,mining,8,10,209,2022-01-25 23:07:47
16188,common,3,Summoner,Warrior,AGI,INT,gardening,3,5,70,2022-01-25 23:06:25
48194,common,1,Warrior,Monk,AGI,STR,mining,7,10,219,2022-01-25 23:05:27
103624,common,2,Archer,Priest,LCK,LCK,foraging,9,9,60,2022-01-25 23:04:42
27328,rare,1,Wizard,Priest,AGI,WIS,foraging,4,10,80,2022-01-25 23:04:18
103140,uncommon,3,Ninja,Summoner,AGI,LCK,foraging,3,5,119,2022-01-25 23:04:00
86273,uncommon,3,Summoner,Warrior,AGI,VIT,foraging,3,4,105,2022-01-25 23:03:32
94249,uncommon,2,DarkKnight,Monk,WIS,LCK,mining,2,5,126,2022-01-25 23:03:17
66916,uncommon,2,Ninja,Knight,STR,DEX,fishing,3,5,"111,11",2022-01-25 23:02:01
103834,rare,1,Thief,Archer,VIT,INT,mining,7,10,250,2022-01-25 23:01:41
104029,common,2,Wizard,Knight,WIS,WIS,gardening,6,8,75,2022-01-25 23:01:30
103353,common,2,Priest,Pirate,END,LCK,fishing,9,9,"48,5",2022-01-25 23:00:58
93288,common,3,Ninja,Thief,END,VIT,foraging,3,5,100,2022-01-25 23:00:52
103768,common,2,Pirate,Knight,END,LCK,mining,5,5,75,2022-01-25 22:59:38
94810,uncommon,1,Archer,Knight,END,VIT,mining,7,10,190,2022-01-25 22:58:43
74076,uncommon,2,Summoner,Paladin,DEX,WIS,foraging,5,5,150,2022-01-25 22:58:23
100865,uncommon,3,Archer,Priest,LCK,INT,foraging,2,2,60,2022-01-25 22:58:17
103313,common,1,Archer,Knight,LCK,WIS,gardening,7,10,80,2022-01-25 22:57:37
103988,common,1,Pirate,Paladin,STR,DEX,gardening,7,10,78,2022-01-25 22:56:44
24683,common,4,Wizard,Wizard,END,AGI,foraging,4,4,75,2022-01-25 22:55:05
103895,common,1,Monk,Monk,WIS,INT,foraging,7,10,"79,99",2022-01-25 22:54:58
97331,uncommon,1,Wizard,Wizard,WIS,DEX,gardening,7,10,180,2022-01-25 22:54:11
87104,rare,1,Priest,Thief,VIT,INT,gardening,7,10,"168,55",2022-01-25 22:53:06
95063,rare,1,Wizard,Warrior,VIT,WIS,gardening,10,10,330,2022-01-25 22:52:51
98531,common,1,Thief,Pirate,END,AGI,gardening,7,10,75,2022-01-25 22:52:44
33274,rare,1,Knight,Thief,INT,LCK,fishing,5,10,70,2022-01-25 22:46:11
37223,uncommon,2,Archer,Pirate,LCK,LCK,foraging,3,3,75,2022-01-25 22:44:40
81482,common,3,Priest,Summoner,END,INT,foraging,4,7,53,2022-01-25 22:44:36
102071,rare,3,Priest,Pirate,WIS,LCK,foraging,2,2,"5,5",2022-01-25 22:43:57
83321,common,1,Pirate,Thief,AGI,AGI,foraging,6,10,55,2022-01-25 22:41:33
102958,common,2,Priest,Wizard,WIS,VIT,fishing,7,7,42,2022-01-25 22:41:15
84524,uncommon,3,Monk,Thief,AGI,WIS,fishing,5,6,46,2022-01-25 22:41:09
103818,common,3,Knight,Warrior,VIT,INT,mining,4,4,87,2022-01-25 22:40:47
100874,common,2,Knight,Knight,STR,LCK,fishing,6,7,"56,69",2022-01-25 22:40:28
42497,common,1,Pirate,Pirate,WIS,DEX,foraging,4,10,51,2022-01-25 22:34:02
104007,common,2,Thief,Priest,VIT,VIT,foraging,9,9,42,2022-01-25 22:32:00
64965,common,2,Monk,Pirate,WIS,STR,foraging,5,5,49,2022-01-25 22:30:48
101632,common,2,Thief,Wizard,VIT,LCK,mining,5,5,"61,11",2022-01-25 22:29:24
55996,common,2,DarkKnight,Pirate,AGI,VIT,mining,2,5,269,2022-01-25 22:28:46
33243,common,2,Wizard,Thief,AGI,LCK,foraging,4,8,75,2022-01-25 22:28:01
84223,common,5,Archer,Pirate,LCK,DEX,fishing,1,1,55,2022-01-25 22:27:52
90966,common,2,Ninja,Wizard,LCK,STR,foraging,2,5,130,2022-01-25 22:26:33
103120,common,2,Knight,Warrior,DEX,AGI,fishing,4,5,"43,5",2022-01-25 22:25:59
29438,rare,3,Archer,Pirate,STR,LCK,foraging,0,4,82,2022-01-25 22:25:34
101005,rare,2,Warrior,Monk,STR,VIT,mining,6,6,130,2022-01-25 22:25:08
52367,common,1,Warrior,Thief,VIT,END,mining,4,10,75,2022-01-25 22:24:12
70455,uncommon,1,Warrior,Warrior,INT,AGI,mining,5,10,85,2022-01-25 22:23:51
87747,common,3,Summoner,Priest,END,LCK,foraging,0,3,57,2022-01-25 22:23:41
97167,uncommon,4,Sage,Wizard,END,AGI,fishing,0,1,190,2022-01-25 22:23:11
102084,common,3,Warrior,Pirate,STR,VIT,foraging,5,5,41,2022-01-25 22:22:36
73604,common,3,Warrior,Thief,VIT,INT,mining,4,6,66,2022-01-25 22:22:29
60878,common,1,Warrior,Archer,VIT,VIT,mining,5,10,83,2022-01-25 22:21:58
82719,common,1,Knight,Priest,STR,END,mining,7,10,420,2022-01-25 22:21:34
103654,common,3,Thief,Monk,AGI,DEX,gardening,7,7,"41,25",2022-01-25 22:19:46
103914,common,2,Pirate,Pirate,DEX,INT,gardening,6,6,40,2022-01-25 22:16:34
84530,uncommon,1,Warrior,Wizard,END,STR,mining,7,10,"360,64",2022-01-25 22:16:32
81822,uncommon,1,Warrior,Pirate,LCK,STR,mining,4,10,70,2022-01-25 22:15:55
79168,mythic,3,Knight,Thief,INT,STR,gardening,4,5,445,2022-01-25 22:12:19
94512,common,1,Archer,Archer,LCK,VIT,mining,10,10,159,2022-01-25 22:11:51
104119,common,4,Archer,Archer,VIT,WIS,mining,2,2,"58,9",2022-01-25 22:09:14
79809,uncommon,1,Priest,Wizard,LCK,STR,gardening,7,10,133,2022-01-25 22:07:33
73601,common,2,Thief,Wizard,LCK,VIT,foraging,5,5,50,2022-01-25 22:06:25
67167,common,2,Archer,Pirate,DEX,STR,foraging,7,9,75,2022-01-25 22:05:15
104057,common,5,Pirate,Archer,END,DEX,gardening,2,2,39,2022-01-25 22:04:10
103347,uncommon,3,Monk,Summoner,INT,INT,gardening,1,1,40,2022-01-25 22:03:10
91677,uncommon,2,Ninja,Wizard,AGI,INT,gardening,2,5,69,2022-01-25 22:02:52
94397,uncommon,4,Summoner,Warrior,DEX,END,foraging,0,0,83,2022-01-25 22:01:35
79470,common,1,Monk,Knight,VIT,VIT,fishing,7,10,150,2022-01-25 22:01:19
98931,common,1,Knight,Thief,VIT,STR,mining,8,10,215,2022-01-25 22:00:22
86659,common,1,Pirate,Archer,VIT,AGI,fishing,7,10,95,2022-01-25 21:58:53
103556,common,5,Paladin,Archer,VIT,VIT,gardening,3,3,105,2022-01-25 21:58:16
19051,common,2,Archer,Knight,WIS,STR,fishing,5,7,60,2022-01-25 21:56:52
101632,common,2,Thief,Wizard,VIT,LCK,mining,5,5,55,2022-01-25 21:52:45
87341,common,3,Archer,Paladin,AGI,INT,gardening,4,4,35,2022-01-25 21:51:28
103695,common,2,Priest,Thief,DEX,AGI,fishing,8,8,"43,8",2022-01-25 21:51:24
96316,uncommon,4,Sage,Thief,AGI,END,fishing,0,0,138,2022-01-25 21:51:14
85774,uncommon,2,Thief,Archer,INT,VIT,mining,2,5,"67,7",2022-01-25 21:48:56
91937,common,2,Priest,Priest,STR,VIT,mining,4,4,60,2022-01-25 21:46:30
91727,common,2,Pirate,Warrior,WIS,INT,fishing,7,9,60,2022-01-25 21:42:03
94505,uncommon,2,Monk,Pirate,VIT,INT,gardening,6,9,75,2022-01-25 21:41:27
73818,common,2,Summoner,Knight,WIS,LCK,gardening,1,2,55,2022-01-25 21:41:20
96695,legendary,1,Warrior,Warrior,AGI,AGI,fishing,10,10,244,2022-01-25 21:40:40
103872,common,2,Monk,Pirate,DEX,DEX,foraging,7,7,50,2022-01-25 21:40:26
62991,uncommon,1,Knight,Warrior,AGI,INT,foraging,4,10,40,2022-01-25 21:39:31
97011,uncommon,1,Knight,Archer,END,DEX,mining,10,10,290,2022-01-25 21:39:31
14468,common,1,Warrior,Thief,DEX,AGI,foraging,2,10,70,2022-01-25 21:32:23
66740,common,4,DarkKnight,Thief,VIT,WIS,fishing,1,2,48,2022-01-25 21:31:57
5159,common,1,Priest,Warrior,WIS,WIS,foraging,6,10,59,2022-01-25 21:31:57
80036,common,4,Summoner,Monk,LCK,VIT,fishing,2,4,90,2022-01-25 21:31:24
99966,uncommon,1,Knight,Warrior,AGI,WIS,gardening,7,10,90,2022-01-25 21:30:20
26442,common,2,Warrior,DarkKnight,END,STR,foraging,4,5,45,2022-01-25 21:29:56
94009,common,2,Knight,Priest,LCK,AGI,foraging,7,7,47,2022-01-25 21:29:37
100598,common,2,Knight,Monk,INT,VIT,foraging,8,9,49,2022-01-25 21:26:29
103395,common,2,Warrior,Monk,END,INT,foraging,6,7,48,2022-01-25 21:25:57
85833,common,1,Pirate,Thief,STR,VIT,foraging,5,10,48,2022-01-25 21:23:00
22967,common,2,Thief,Monk,LCK,AGI,foraging,2,3,"43,5",2022-01-25 21:19:17
54764,common,3,Pirate,Priest,LCK,AGI,foraging,6,7,49,2022-01-25 21:19:12
54262,common,1,Knight,Priest,WIS,LCK,gardening,5,10,40,2022-01-25 21:19:07
44478,uncommon,2,Priest,Monk,STR,VIT,gardening,2,4,95,2022-01-25 21:15:47
68315,common,2,Priest,Pirate,AGI,DEX,fishing,9,9,70,2022-01-25 21:15:44
74102,uncommon,2,Wizard,Monk,STR,WIS,foraging,2,4,59,2022-01-25 21:12:12
89305,common,5,Thief,Wizard,DEX,INT,gardening,2,2,"41,91",2022-01-25 21:12:10
45580,common,1,Paladin,Wizard,INT,VIT,foraging,0,5,55,2022-01-25 21:11:16
90559,rare,1,Knight,Knight,STR,STR,foraging,10,10,128,2022-01-25 21:10:34
33247,uncommon,4,Wizard,Summoner,INT,INT,fishing,4,4,49,2022-01-25 21:10:16
63561,rare,2,Wizard,Priest,AGI,DEX,gardening,4,7,79,2022-01-25 21:09:37
103147,uncommon,1,Wizard,Priest,LCK,INT,foraging,9,10,99,2022-01-25 21:07:17
82849,common,1,Ninja,Knight,STR,VIT,foraging,0,5,56,2022-01-25 21:06:14
33771,rare,2,Warrior,Warrior,AGI,VIT,gardening,1,5,66,2022-01-25 21:04:19
89969,common,2,Monk,Priest,AGI,INT,fishing,5,5,"42,5",2022-01-25 21:04:19
103531,rare,1,Monk,Pirate,WIS,DEX,gardening,8,10,122,2022-01-25 21:02:53
42183,common,1,Warrior,Archer,AGI,VIT,mining,2,10,75,2022-01-25 21:02:24
103574,common,2,Thief,Warrior,INT,DEX,fishing,6,6,42,2022-01-25 21:00:36
103239,common,4,Warrior,Warrior,LCK,END,mining,3,3,95,2022-01-25 20:56:36
94327,common,1,Ninja,Pirate,WIS,INT,fishing,0,5,72,2022-01-25 20:55:26
99079,common,3,Monk,Thief,VIT,VIT,gardening,4,4,47,2022-01-25 20:54:42
69715,rare,3,Summoner,Wizard,DEX,INT,fishing,5,5,225,2022-01-25 20:53:35
100452,common,2,Paladin,Thief,END,WIS,fishing,2,5,50,2022-01-25 20:51:58
103167,common,4,Thief,Priest,LCK,LCK,fishing,3,3,120,2022-01-25 20:51:36
69655,common,2,Knight,Priest,AGI,STR,gardening,5,5,36,2022-01-25 20:48:32
103972,common,3,Knight,DarkKnight,STR,VIT,foraging,7,7,43,2022-01-25 20:48:21
43080,uncommon,1,Knight,Knight,DEX,VIT,foraging,5,10,67,2022-01-25 20:47:42
87550,uncommon,2,Thief,Knight,VIT,STR,mining,2,6,65,2022-01-25 20:47:16
24998,uncommon,1,Knight,Warrior,DEX,AGI,fishing,9,10,82,2022-01-25 20:44:32
66630,common,2,Summoner,Thief,END,DEX,gardening,1,5,50,2022-01-25 20:41:40
104058,common,6,Summoner,Priest,DEX,VIT,fishing,0,0,42,2022-01-25 20:41:12
81245,common,1,Pirate,DarkKnight,VIT,AGI,fishing,4,10,58,2022-01-25 20:41:05
68258,common,4,DarkKnight,Pirate,VIT,LCK,foraging,1,1,50,2022-01-25 20:40:40
85488,common,1,Pirate,Pirate,END,DEX,fishing,1,10,52,2022-01-25 20:39:23
93413,rare,3,Paladin,Wizard,STR,AGI,mining,4,5,395,2022-01-25 20:37:23
102864,common,2,Summoner,Thief,INT,AGI,foraging,2,2,84,2022-01-25 20:35:52
97918,uncommon,2,Pirate,Priest,INT,DEX,mining,7,8,87,2022-01-25 20:33:43
79508,uncommon,2,Wizard,Warrior,WIS,VIT,foraging,6,8,55,2022-01-25 20:33:07
94390,common,3,Knight,Pirate,WIS,AGI,mining,2,4,92,2022-01-25 20:32:02
93170,uncommon,4,Knight,Archer,END,DEX,mining,3,4,115,2022-01-25 20:31:10
92292,common,2,Warrior,Monk,WIS,INT,mining,0,0,86,2022-01-25 20:30:48
28206,uncommon,3,Pirate,Pirate,VIT,VIT,mining,4,4,75,2022-01-25 20:30:30
94177,uncommon,1,Thief,Thief,STR,AGI,gardening,5,10,60,2022-01-25 20:29:02
99306,common,3,Summoner,Knight,END,END,mining,3,3,89,2022-01-25 20:27:52
97939,common,4,Knight,Priest,WIS,AGI,mining,1,1,75,2022-01-25 20:25:31
10226,uncommon,2,Pirate,Thief,INT,END,foraging,8,9,90,2022-01-25 20:21:17
103540,common,2,Pirate,Pirate,AGI,DEX,mining,9,9,75,2022-01-25 20:18:06
66411,uncommon,2,Thief,Warrior,DEX,AGI,foraging,9,9,65,2022-01-25 20:17:46
96670,common,2,Thief,Monk,STR,VIT,fishing,7,7,63,2022-01-25 20:14:26
6648,uncommon,1,Archer,Warrior,END,AGI,gardening,1,10,55,2022-01-25 20:14:04
20819,common,1,Thief,Knight,INT,END,foraging,3,10,42,2022-01-25 20:11:45
89387,uncommon,3,Knight,Knight,STR,STR,fishing,2,2,47,2022-01-25 20:11:41
103319,common,2,Monk,Wizard,INT,AGI,foraging,6,6,45,2022-01-25 20:11:11
84297,uncommon,3,Archer,Warrior,AGI,INT,fishing,5,6,54,2022-01-25 20:10:31
100228,common,4,Warrior,Priest,DEX,AGI,mining,4,4,65,2022-01-25 20:09:53
103390,common,3,Knight,Priest,LCK,INT,foraging,2,3,"42,12",2022-01-25 20:09:15
103766,common,2,Knight,Monk,STR,DEX,fishing,6,7,40,2022-01-25 20:01:43
35488,common,2,Sage,Monk,INT,VIT,gardening,0,2,150,2022-01-25 20:01:34
93028,common,2,Thief,Monk,STR,INT,fishing,3,3,66,2022-01-25 20:01:18
86032,common,1,Wizard,Wizard,LCK,AGI,gardening,4,10,"57,9",2022-01-25 20:00:54
100075,uncommon,1,Thief,Priest,DEX,END,gardening,9,10,90,2022-01-25 20:00:32
32556,common,2,Ninja,Warrior,INT,DEX,mining,0,2,70,2022-01-25 20:00:04
50411,common,1,Priest,Priest,INT,END,foraging,8,10,72,2022-01-25 19:59:26
101110,common,1,Archer,Thief,STR,END,gardening,9,10,80,2022-01-25 19:59:06
51950,common,4,Paladin,Priest,LCK,END,fishing,2,2,5,2022-01-25 19:56:55
63607,common,3,Archer,Thief,END,STR,gardening,2,2,"46,9",2022-01-25 19:54:04
103942,rare,2,Knight,Archer,LCK,LCK,mining,5,5,100,2022-01-25 19:53:58
103229,common,1,Summoner,Priest,DEX,WIS,foraging,5,5,149,2022-01-25 19:52:32
103700,common,2,Priest,Wizard,WIS,END,foraging,8,8,45,2022-01-25 19:50:50
62243,uncommon,3,Thief,Knight,END,END,mining,2,2,350,2022-01-25 19:50:39
103542,common,2,Monk,Priest,VIT,AGI,foraging,8,8,43,2022-01-25 19:47:09
66250,common,3,Archer,Warrior,WIS,AGI,mining,4,4,68,2022-01-25 19:41:52
103600,common,2,Pirate,Warrior,LCK,INT,foraging,5,5,"44,8",2022-01-25 19:41:17
89387,uncommon,3,Knight,Knight,STR,STR,fishing,2,2,41,2022-01-25 19:39:58
103320,common,3,Wizard,DarkKnight,WIS,WIS,mining,5,5,69,2022-01-25 19:37:59
101216,uncommon,1,Priest,Warrior,INT,END,gardening,7,10,132,2022-01-25 19:37:39
99370,uncommon,1,Wizard,Knight,STR,INT,gardening,7,10,130,2022-01-25 19:37:30
103935,common,2,Archer,Archer,INT,AGI,foraging,6,6,52,2022-01-25 19:36:52
38210,common,2,Pirate,Warrior,AGI,INT,gardening,5,5,44,2022-01-25 19:35:27
63607,common,3,Archer,Thief,END,STR,gardening,2,2,"39,9",2022-01-25 19:34:24
96246,rare,2,Priest,Warrior,INT,END,gardening,4,4,83,2022-01-25 19:34:02
102796,common,2,Knight,Priest,LCK,AGI,mining,2,2,79,2022-01-25 19:33:22
95206,common,4,Paladin,Warrior,STR,STR,mining,0,1,160,2022-01-25 19:27:28
32289,common,2,Wizard,Priest,AGI,END,fishing,2,5,"59,69",2022-01-25 19:27:24
80837,uncommon,2,Wizard,Ninja,AGI,VIT,foraging,8,8,66,2022-01-25 19:25:12
100670,common,4,Warrior,Knight,AGI,STR,gardening,5,5,37,2022-01-25 19:24:26
103958,common,3,Knight,Archer,AGI,WIS,foraging,0,0,"40,25",2022-01-25 19:24:14
2733,rare,1,Archer,Warrior,WIS,INT,gardening,0,10,79,2022-01-25 19:23:41
101750,uncommon,2,Archer,Archer,VIT,AGI,foraging,8,8,"72,5",2022-01-25 19:23:15
89305,common,5,Thief,Wizard,DEX,INT,gardening,2,2,40,2022-01-25 19:22:48
100848,common,3,Warrior,Archer,INT,VIT,mining,4,5,90,2022-01-25 19:22:01
90461,uncommon,4,Ninja,Monk,INT,AGI,fishing,1,1,108,2022-01-25 19:21:51
103561,legendary,2,Warrior,Thief,AGI,VIT,gardening,7,7,165,2022-01-25 19:19:21
95492,uncommon,3,Paladin,Priest,DEX,DEX,fishing,0,0,60,2022-01-25 19:18:59
90119,uncommon,3,Pirate,Archer,DEX,INT,gardening,4,4,52,2022-01-25 19:14:06
102969,uncommon,4,Pirate,Monk,LCK,DEX,mining,4,4,69,2022-01-25 19:12:40
92146,common,2,Archer,Monk,WIS,WIS,gardening,8,8,48,2022-01-25 19:11:44
9371,common,2,Thief,Priest,VIT,INT,foraging,8,8,49,2022-01-25 19:05:46
65721,common,1,DarkKnight,Priest,END,END,fishing,0,5,"58,9",2022-01-25 19:05:38
91738,common,1,Knight,Warrior,INT,END,foraging,9,10,112,2022-01-25 19:04:53
86861,rare,3,Priest,Archer,WIS,DEX,foraging,6,6,65,2022-01-25 19:02:12
98511,common,4,Summoner,Priest,INT,DEX,gardening,3,3,63,2022-01-25 19:01:56
98233,rare,2,Monk,Archer,LCK,AGI,mining,4,6,90,2022-01-25 19:01:50
101449,uncommon,1,Warrior,Priest,END,STR,fishing,9,10,100,2022-01-25 19:01:24
92165,common,4,DarkKnight,Priest,END,STR,mining,1,4,125,2022-01-25 18:59:45
103989,common,1,Monk,Warrior,END,INT,mining,7,10,109,2022-01-25 18:59:08
100876,common,2,Summoner,Monk,INT,WIS,mining,3,4,75,2022-01-25 18:58:28
100935,common,3,Summoner,Monk,VIT,STR,fishing,3,3,58,2022-01-25 18:56:03
103990,common,1,Pirate,Wizard,LCK,STR,mining,8,10,109,2022-01-25 18:55:49
97090,uncommon,1,Wizard,Priest,AGI,INT,fishing,10,10,90,2022-01-25 18:54:03
44601,legendary,3,Thief,Warrior,END,VIT,mining,0,1,197,2022-01-25 18:53:35
97428,uncommon,1,Archer,Monk,STR,END,gardening,5,10,51,2022-01-25 18:52:55
103869,rare,1,Priest,Wizard,LCK,END,foraging,10,10,125,2022-01-25 18:52:39
46489,mythic,1,Warrior,Warrior,INT,INT,fishing,10,10,700,2022-01-25 18:51:53
19856,rare,3,Warrior,Pirate,END,VIT,fishing,1,4,"60,34",2022-01-25 18:51:39
103911,rare,3,Summoner,Wizard,VIT,INT,foraging,3,3,200,2022-01-25 18:49:07
42911,rare,1,Summoner,Monk,STR,DEX,fishing,4,5,222,2022-01-25 18:48:51
100568,common,1,Knight,Monk,DEX,WIS,fishing,9,10,68,2022-01-25 18:48:07
